<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
US1.EMC,1,06/09/16,10:02,28.7950000,28.7950000,28.7950000,28.7950000
US1.EMC,1,06/09/16,10:03,28.7950000,28.7950000,28.7900000,28.7900000
US1.EMC,1,06/09/16,10:04,28.7950000,28.7950000,28.7900000,28.7900000
US1.EMC,1,06/09/16,10:05,28.7850000,28.7850000,28.7800000,28.7800000
US1.EMC,1,06/09/16,10:06,28.7800000,28.7850000,28.7750000,28.7750000
US1.EMC,1,06/09/16,10:07,28.7750000,28.7750000,28.7750000,28.7750000
US1.EMC,1,06/09/16,10:08,28.7750000,28.7800000,28.7750000,28.7800000
US1.EMC,1,06/09/16,10:09,28.7800000,28.7800000,28.7700000,28.7750000
US1.EMC,1,06/09/16,10:10,28.7750000,28.7750000,28.7750000,28.7750000
US1.EMC,1,06/09/16,10:11,28.7750000,28.7750000,28.7700000,28.7750000
US1.EMC,1,06/09/16,10:12,28.7750000,28.7750000,28.7700000,28.7750000
US1.EMC,1,06/09/16,10:13,28.7800000,28.7800000,28.7750000,28.7750000
US1.EMC,1,06/09/16,10:14,28.7750000,28.7750000,28.7550000,28.7550000
US1.EMC,1,06/09/16,10:15,28.7550000,28.7600000,28.7550000,28.7550000
US1.EMC,1,06/09/16,10:16,28.7550000,28.7600000,28.7550000,28.7550000
US1.EMC,1,06/09/16,10:17,28.7500000,28.7500000,28.7500000,28.7500000
US1.EMC,1,06/09/16,10:18,28.7500000,28.7500000,28.7500000,28.7500000
US1.EMC,1,06/09/16,10:19,28.7500000,28.7500000,28.7150000,28.7150000
US1.EMC,1,06/09/16,10:20,28.7150000,28.7150000,28.7000000,28.7000000
US1.EMC,1,06/09/16,10:21,28.7000000,28.7000000,28.7000000,28.7000000
US1.EMC,1,06/09/16,10:22,28.7000000,28.7050000,28.7000000,28.7000000
US1.EMC,1,06/09/16,10:23,28.7000000,28.7050000,28.7000000,28.7050000
US1.EMC,1,06/09/16,10:24,28.7050000,28.7200000,28.7050000,28.7100000
US1.EMC,1,06/09/16,10:25,28.7100000,28.7100000,28.7100000,28.7100000
US1.EMC,1,06/09/16,10:26,28.7150000,28.7150000,28.7100000,28.7100000
US1.EMC,1,06/09/16,10:27,28.7100000,28.7150000,28.7100000,28.7150000
US1.EMC,1,06/09/16,10:28,28.7150000,28.7150000,28.7100000,28.7150000
US1.EMC,1,06/09/16,10:29,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,10:30,28.7150000,28.7300000,28.7150000,28.7250000
US1.EMC,1,06/09/16,10:31,28.7300000,28.7350000,28.7300000,28.7350000
US1.EMC,1,06/09/16,10:32,28.7350000,28.7350000,28.7300000,28.7300000
US1.EMC,1,06/09/16,10:33,28.7200000,28.7200000,28.7050000,28.7050000
US1.EMC,1,06/09/16,10:34,28.7000000,28.7000000,28.6950000,28.6950000
US1.EMC,1,06/09/16,10:35,28.6950000,28.6950000,28.6850000,28.6850000
US1.EMC,1,06/09/16,10:36,28.6850000,28.6850000,28.6850000,28.6850000
US1.EMC,1,06/09/16,10:37,28.6850000,28.6850000,28.6850000,28.6850000
US1.EMC,1,06/09/16,10:38,28.6850000,28.6850000,28.6850000,28.6850000
US1.EMC,1,06/09/16,10:39,28.6850000,28.6900000,28.6850000,28.6850000
US1.EMC,1,06/09/16,10:40,28.6850000,28.6850000,28.6800000,28.6850000
US1.EMC,1,06/09/16,10:41,28.6850000,28.6850000,28.6800000,28.6850000
US1.EMC,1,06/09/16,10:42,28.6850000,28.6850000,28.6800000,28.6800000
US1.EMC,1,06/09/16,10:43,28.6800000,28.6800000,28.6500000,28.6600000
US1.EMC,1,06/09/16,10:44,28.6600000,28.6600000,28.6600000,28.6600000
US1.EMC,1,06/09/16,10:45,28.6650000,28.6650000,28.6650000,28.6650000
US1.EMC,1,06/09/16,10:46,28.6650000,28.6800000,28.6650000,28.6750000
US1.EMC,1,06/09/16,10:47,28.6750000,28.6750000,28.6750000,28.6750000
US1.EMC,1,06/09/16,10:48,28.6800000,28.6800000,28.6750000,28.6750000
US1.EMC,1,06/09/16,10:49,28.6750000,28.6900000,28.6750000,28.6900000
US1.EMC,1,06/09/16,10:52,28.6950000,28.6950000,28.6950000,28.6950000
US1.EMC,1,06/09/16,10:53,28.6950000,28.6950000,28.6900000,28.6950000
US1.EMC,1,06/09/16,10:54,28.6950000,28.6950000,28.6900000,28.6950000
US1.EMC,1,06/09/16,10:55,28.7000000,28.7150000,28.7000000,28.7100000
US1.EMC,1,06/09/16,10:56,28.7100000,28.7300000,28.7000000,28.7300000
US1.EMC,1,06/09/16,10:57,28.7250000,28.7450000,28.7150000,28.7300000
US1.EMC,1,06/09/16,10:58,28.7250000,28.7250000,28.7100000,28.7100000
US1.EMC,1,06/09/16,10:59,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:00,28.7150000,28.7150000,28.7100000,28.7100000
US1.EMC,1,06/09/16,11:01,28.7150000,28.7150000,28.7100000,28.7150000
US1.EMC,1,06/09/16,11:03,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:04,28.7150000,28.7200000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:05,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:06,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:07,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:08,28.7200000,28.7200000,28.7200000,28.7200000
US1.EMC,1,06/09/16,11:09,28.7200000,28.7400000,28.7200000,28.7400000
US1.EMC,1,06/09/16,11:10,28.7400000,28.7450000,28.7400000,28.7450000
US1.EMC,1,06/09/16,11:11,28.7450000,28.7450000,28.7450000,28.7450000
US1.EMC,1,06/09/16,11:12,28.7450000,28.7450000,28.7450000,28.7450000
US1.EMC,1,06/09/16,11:13,28.7450000,28.7450000,28.7450000,28.7450000
US1.EMC,1,06/09/16,11:14,28.7450000,28.7600000,28.7450000,28.7600000
US1.EMC,1,06/09/16,11:15,28.7700000,28.7850000,28.7700000,28.7750000
US1.EMC,1,06/09/16,11:16,28.7750000,28.7750000,28.7700000,28.7750000
US1.EMC,1,06/09/16,11:17,28.7750000,28.7750000,28.7650000,28.7650000
US1.EMC,1,06/09/16,11:18,28.7650000,28.7650000,28.7500000,28.7500000
US1.EMC,1,06/09/16,11:19,28.7500000,28.7500000,28.7300000,28.7350000
US1.EMC,1,06/09/16,11:20,28.7350000,28.7350000,28.7300000,28.7350000
US1.EMC,1,06/09/16,11:21,28.7350000,28.7500000,28.7350000,28.7350000
US1.EMC,1,06/09/16,11:22,28.7350000,28.7350000,28.7200000,28.7200000
US1.EMC,1,06/09/16,11:23,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:24,28.7100000,28.7100000,28.7100000,28.7100000
US1.EMC,1,06/09/16,11:25,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:26,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:27,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:28,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:29,28.7050000,28.7050000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:30,28.7050000,28.7200000,28.7050000,28.7150000
US1.EMC,1,06/09/16,11:31,28.7200000,28.7200000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:32,28.7150000,28.7150000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:33,28.7000000,28.7000000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:34,28.7050000,28.7200000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:35,28.7100000,28.7200000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:36,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:37,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:38,28.7000000,28.7000000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:39,28.7000000,28.7000000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:40,28.7000000,28.7000000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:41,28.7000000,28.7050000,28.7000000,28.7000000
US1.EMC,1,06/09/16,11:42,28.7050000,28.7050000,28.7000000,28.7050000
US1.EMC,1,06/09/16,11:43,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:44,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:45,28.7050000,28.7050000,28.7050000,28.7050000
US1.EMC,1,06/09/16,11:46,28.7050000,28.7300000,28.7050000,28.7300000
US1.EMC,1,06/09/16,11:48,28.7250000,28.7250000,28.7250000,28.7250000
US1.EMC,1,06/09/16,11:49,28.7250000,28.7250000,28.7250000,28.7250000
US1.EMC,1,06/09/16,11:50,28.7200000,28.7200000,28.7100000,28.7150000
US1.EMC,1,06/09/16,11:51,28.7150000,28.7150000,28.7150000,28.7150000
US1.EMC,1,06/09/16,11:52,28.7200000,28.7200000,28.7200000,28.7200000
US1.EMC,1,06/09/16,11:53,28.7300000,28.7400000,28.7300000,28.7400000
US1.EMC,1,06/09/16,11:54,28.7400000,28.7400000,28.7400000,28.7400000
US1.EMC,1,06/09/16,11:55,28.7450000,28.7600000,28.7400000,28.7550000
US1.EMC,1,06/09/16,11:56,28.7550000,28.7600000,28.7400000,28.7400000
US1.EMC,1,06/09/16,11:57,28.7450000,28.7450000,28.7450000,28.7450000
US1.EMC,1,06/09/16,11:58,28.7500000,28.7550000,28.7500000,28.7550000
US1.EMC,1,06/09/16,11:59,28.7550000,28.7550000,28.7500000,28.7500000
US1.EMC,1,06/09/16,12:00,28.7550000,28.7750000,28.7550000,28.7650000
US1.EMC,1,06/09/16,12:01,28.7650000,28.7850000,28.7650000,28.7800000
US1.EMC,1,06/09/16,12:02,28.7750000,28.7750000,28.7650000,28.7700000
US1.EMC,1,06/09/16,12:03,28.7700000,28.7700000,28.7700000,28.7700000
US1.EMC,1,06/09/16,12:04,28.7750000,28.7750000,28.7750000,28.7750000
US1.EMC,1,06/09/16,12:09,28.7750000,28.7750000,28.7700000,28.7700000
US1.EMC,1,06/09/16,12:10,28.7750000,28.7750000,28.7700000,28.7700000
US1.EMC,1,06/09/16,12:11,28.7700000,28.7700000,28.7700000,28.7700000
US1.EMC,1,06/09/16,12:12,28.7700000,28.7750000,28.7700000,28.7700000
US1.EMC,1,06/09/16,12:13,28.7750000,28.8000000,28.7750000,28.7900000
US1.EMC,1,06/09/16,12:14,28.7850000,28.7900000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:15,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:16,28.7850000,28.7900000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:17,28.7850000,28.7900000,28.7850000,28.7900000
US1.EMC,1,06/09/16,12:18,28.7900000,28.8000000,28.7850000,28.7950000
US1.EMC,1,06/09/16,12:19,28.7950000,28.8000000,28.7800000,28.7850000
US1.EMC,1,06/09/16,12:22,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:23,28.7800000,28.8000000,28.7750000,28.7950000
US1.EMC,1,06/09/16,12:24,28.7900000,28.7900000,28.7800000,28.7850000
US1.EMC,1,06/09/16,12:25,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:26,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:27,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:28,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:29,28.7850000,28.7850000,28.7800000,28.7800000
US1.EMC,1,06/09/16,12:30,28.7850000,28.7850000,28.7850000,28.7850000
US1.EMC,1,06/09/16,12:31,28.7900000,28.8100000,28.7900000,28.8050000
US1.EMC,1,06/09/16,12:32,28.8050000,28.8050000,28.8050000,28.8050000
US1.EMC,1,06/09/16,12:33,28.8100000,28.8200000,28.8050000,28.8050000
US1.EMC,1,06/09/16,12:34,28.8100000,28.8250000,28.8100000,28.8100000
US1.EMC,1,06/09/16,12:35,28.8100000,28.8150000,28.8050000,28.8150000
US1.EMC,1,06/09/16,12:36,28.8150000,28.8150000,28.8150000,28.8150000
US1.EMC,1,06/09/16,12:37,28.8150000,28.8150000,28.8150000,28.8150000
US1.EMC,1,06/09/16,12:38,28.8150000,28.8150000,28.8150000,28.8150000
US1.EMC,1,06/09/16,12:39,28.8150000,28.8150000,28.8000000,28.8000000
US1.EMC,1,06/09/16,12:40,28.8050000,28.8050000,28.8050000,28.8050000
US1.EMC,1,06/09/16,12:41,28.8050000,28.8050000,28.8050000,28.8050000
US1.EMC,1,06/09/16,12:42,28.8050000,28.8050000,28.8050000,28.8050000
US1.EMC,1,06/09/16,12:43,28.8050000,28.8100000,28.8050000,28.8100000
US1.EMC,1,06/09/16,12:44,28.8100000,28.8150000,28.8100000,28.8150000
US1.EMC,1,06/09/16,12:45,28.8200000,28.8200000,28.8150000,28.8150000
US1.EMC,1,06/09/16,12:46,28.8200000,28.8300000,28.8200000,28.8300000
US1.EMC,1,06/09/16,12:47,28.8250000,28.8350000,28.8200000,28.8200000
US1.EMC,1,06/09/16,12:48,28.8250000,28.8450000,28.8250000,28.8300000
US1.EMC,1,06/09/16,12:49,28.8400000,28.8500000,28.8400000,28.8500000
US1.EMC,1,06/09/16,12:50,28.8400000,28.8500000,28.8350000,28.8450000
US1.EMC,1,06/09/16,12:51,28.8500000,28.8500000,28.8300000,28.8400000
US1.EMC,1,06/09/16,12:52,28.8400000,28.8800000,28.8400000,28.8600000
US1.EMC,1,06/09/16,12:53,28.8500000,28.8500000,28.8500000,28.8500000
US1.EMC,1,06/09/16,12:54,28.8500000,28.8500000,28.8500000,28.8500000
US1.EMC,1,06/09/16,12:55,28.8500000,28.8500000,28.8450000,28.8450000
US1.EMC,1,06/09/16,12:56,28.8400000,28.8400000,28.8300000,28.8300000
US1.EMC,1,06/09/16,12:57,28.8300000,28.8300000,28.8200000,28.8200000
US1.EMC,1,06/09/16,12:58,28.8250000,28.8350000,28.8250000,28.8350000
US1.EMC,1,06/09/16,12:59,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:00,28.8350000,28.8350000,28.8350000,28.8350000
US1.EMC,1,06/09/16,13:01,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:02,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:03,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:04,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:05,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:06,28.8300000,28.8300000,28.8300000,28.8300000
US1.EMC,1,06/09/16,13:07,28.8300000,28.8300000,28.8150000,28.8150000
US1.EMC,1,06/09/16,13:08,28.8100000,28.8100000,28.8000000,28.8000000
US1.EMC,1,06/09/16,13:09,28.8000000,28.8000000,28.7950000,28.8000000
US1.EMC,1,06/09/16,13:10,28.8050000,28.8050000,28.8050000,28.8050000
US1.EMC,1,06/09/16,13:11,28.8000000,28.8000000,28.8000000,28.8000000
US1.EMC,1,06/09/16,13:12,28.8000000,28.8150000,28.8000000,28.8150000
US1.EMC,1,06/09/16,13:14,28.8100000,28.8100000,28.8100000,28.8100000
US1.EMC,1,06/09/16,13:16,28.8100000,28.8100000,28.8050000,28.8050000
US1.EMC,1,06/09/16,13:17,28.8050000,28.8050000,28.8050000,28.8050000
US1.EMC,1,06/09/16,13:18,28.8050000,28.8100000,28.8050000,28.8100000
US1.EMC,1,06/09/16,13:19,28.8050000,28.8100000,28.8050000,28.8100000
US1.EMC,1,06/09/16,13:20,28.8050000,28.8300000,28.8050000,28.8200000
US1.EMC,1,06/09/16,13:21,28.8200000,28.8300000,28.8150000,28.8250000
US1.EMC,1,06/09/16,13:22,28.8250000,28.8350000,28.8250000,28.8300000
US1.EMC,1,06/09/16,13:23,28.8300000,28.8350000,28.8150000,28.8150000
US1.EMC,1,06/09/16,13:24,28.8200000,28.8300000,28.8200000,28.8300000
US1.EMC,1,06/09/16,13:25,28.8250000,28.8400000,28.8250000,28.8350000
US1.EMC,1,06/09/16,13:26,28.8350000,28.8350000,28.8350000,28.8350000
US1.EMC,1,06/09/16,13:27,28.8350000,28.8350000,28.8250000,28.8250000
US1.EMC,1,06/09/16,13:28,28.8250000,28.8300000,28.8200000,28.8300000
US1.EMC,1,06/09/16,13:30,28.8350000,28.8350000,28.8350000,28.8350000
US1.EMC,1,06/09/16,13:31,28.8350000,28.8400000,28.8350000,28.8350000
US1.EMC,1,06/09/16,13:32,28.8350000,28.8350000,28.8350000,28.8350000
US1.EMC,1,06/09/16,13:33,28.8350000,28.8400000,28.8350000,28.8400000
US1.EMC,1,06/09/16,13:34,28.8400000,28.8400000,28.8350000,28.8400000
US1.EMC,1,06/09/16,13:35,28.8400000,28.8400000,28.8400000,28.8400000
US1.EMC,1,06/09/16,13:36,28.8400000,28.8700000,28.8400000,28.8600000
US1.EMC,1,06/09/16,13:37,28.8650000,28.8650000,28.8600000,28.8600000
US1.EMC,1,06/09/16,13:39,28.8550000,28.8550000,28.8550000,28.8550000
US1.EMC,1,06/09/16,13:40,28.8550000,28.8700000,28.8550000,28.8650000
US1.EMC,1,06/09/16,13:41,28.8700000,28.8800000,28.8700000,28.8800000
US1.EMC,1,06/09/16,13:42,28.8800000,28.8900000,28.8800000,28.8850000
US1.EMC,1,06/09/16,13:43,28.8850000,28.8850000,28.8850000,28.8850000
US1.EMC,1,06/09/16,13:44,28.8850000,28.8850000,28.8850000,28.8850000
US1.EMC,1,06/09/16,13:45,28.8850000,28.8850000,28.8700000,28.8800000
US1.EMC,1,06/09/16,13:46,28.8850000,28.8950000,28.8850000,28.8950000
US1.EMC,1,06/09/16,13:47,28.9000000,28.9350000,28.9000000,28.9250000
US1.EMC,1,06/09/16,13:48,28.9200000,28.9250000,28.9100000,28.9100000
US1.EMC,1,06/09/16,13:49,28.9100000,28.9100000,28.8950000,28.9050000
US1.EMC,1,06/09/16,13:50,28.9100000,28.9150000,28.9100000,28.9100000
US1.EMC,1,06/09/16,13:51,28.9050000,28.9050000,28.9000000,28.9000000
US1.EMC,1,06/09/16,13:52,28.9000000,28.9000000,28.9000000,28.9000000
US1.EMC,1,06/09/16,13:53,28.8950000,28.9100000,28.8950000,28.9050000
US1.EMC,1,06/09/16,13:54,28.9050000,28.9100000,28.8950000,28.9050000
US1.EMC,1,06/09/16,13:55,28.9000000,28.9050000,28.9000000,28.9000000
US1.EMC,1,06/09/16,13:56,28.9050000,28.9100000,28.9050000,28.9100000
US1.EMC,1,06/09/16,13:57,28.9100000,28.9300000,28.9100000,28.9300000
US1.EMC,1,06/09/16,13:58,28.9300000,28.9300000,28.9200000,28.9300000
US1.EMC,1,06/09/16,13:59,28.9250000,28.9250000,28.9250000,28.9250000
US1.EMC,1,06/09/16,14:00,28.9250000,28.9250000,28.9250000,28.9250000
US1.EMC,1,06/09/16,14:01,28.9250000,28.9300000,28.9250000,28.9300000
US1.EMC,1,06/09/16,14:02,28.9300000,28.9400000,28.9300000,28.9300000
US1.EMC,1,06/09/16,14:03,28.9350000,28.9350000,28.9350000,28.9350000
US1.EMC,1,06/09/16,14:04,28.9350000,28.9550000,28.9300000,28.9500000
US1.EMC,1,06/09/16,14:05,28.9500000,28.9500000,28.9500000,28.9500000
US1.EMC,1,06/09/16,14:06,28.9450000,28.9500000,28.9400000,28.9400000
US1.EMC,1,06/09/16,14:07,28.9500000,28.9600000,28.9500000,28.9600000
US1.EMC,1,06/09/16,14:08,28.9600000,28.9600000,28.9500000,28.9600000
US1.EMC,1,06/09/16,14:09,28.9550000,28.9750000,28.9550000,28.9650000
US1.EMC,1,06/09/16,14:10,28.9650000,28.9700000,28.9650000,28.9700000
US1.EMC,1,06/09/16,14:11,28.9800000,28.9800000,28.9700000,28.9700000
US1.EMC,1,06/09/16,14:12,28.9700000,28.9700000,28.9500000,28.9700000
US1.EMC,1,06/09/16,14:13,28.9700000,28.9850000,28.9700000,28.9850000
US1.EMC,1,06/09/16,14:14,28.9800000,28.9800000,28.9800000,28.9800000
US1.EMC,1,06/09/16,14:15,28.9850000,29.0200000,28.9850000,29.0200000
US1.EMC,1,06/09/16,14:16,29.0200000,29.0300000,29.0000000,29.0050000
US1.EMC,1,06/09/16,14:17,29.0050000,29.0400000,29.0050000,29.0200000
US1.EMC,1,06/09/16,14:18,29.0250000,29.0400000,29.0250000,29.0350000
US1.EMC,1,06/09/16,14:19,29.0350000,29.0350000,29.0200000,29.0200000
US1.EMC,1,06/09/16,14:20,29.0200000,29.0200000,29.0100000,29.0100000
US1.EMC,1,06/09/16,14:21,29.0150000,29.0150000,29.0000000,29.0000000
US1.EMC,1,06/09/16,14:22,29.0050000,29.0200000,29.0050000,29.0200000
US1.EMC,1,06/09/16,14:23,29.0200000,29.0200000,29.0000000,29.0000000
US1.EMC,1,06/09/16,14:24,29.0000000,29.0100000,29.0000000,29.0100000
US1.EMC,1,06/09/16,14:25,29.0200000,29.0400000,29.0200000,29.0400000
US1.EMC,1,06/09/16,14:26,29.0400000,29.0450000,29.0400000,29.0450000
US1.EMC,1,06/09/16,14:27,29.0400000,29.0650000,29.0400000,29.0650000
US1.EMC,1,06/09/16,14:28,29.0650000,29.0650000,29.0600000,29.0650000
US1.EMC,1,06/09/16,14:29,29.0600000,29.0900000,29.0600000,29.0800000
US1.EMC,1,06/09/16,14:30,29.0800000,29.1050000,29.0800000,29.0850000
US1.EMC,1,06/09/16,14:31,29.0800000,29.0900000,29.0700000,29.0750000
US1.EMC,1,06/09/16,14:32,29.0700000,29.1000000,29.0700000,29.0850000
US1.EMC,1,06/09/16,14:33,29.0850000,29.1150000,29.0850000,29.1100000
US1.EMC,1,06/09/16,14:34,29.1100000,29.1300000,29.1100000,29.1200000
US1.EMC,1,06/09/16,14:35,29.1150000,29.1150000,29.0950000,29.1100000
US1.EMC,1,06/09/16,14:36,29.1100000,29.1150000,29.0850000,29.0950000
US1.EMC,1,06/09/16,14:37,29.0950000,29.1000000,29.0900000,29.0950000
US1.EMC,1,06/09/16,14:38,29.1000000,29.1050000,29.0950000,29.0950000
US1.EMC,1,06/09/16,14:39,29.0950000,29.0950000,29.0750000,29.0750000
US1.EMC,1,06/09/16,14:40,29.0750000,29.0800000,29.0550000,29.0700000
US1.EMC,1,06/09/16,14:41,29.0700000,29.0700000,29.0350000,29.0700000
US1.EMC,1,06/09/16,14:42,29.0650000,29.0900000,29.0600000,29.0900000
US1.EMC,1,06/09/16,14:43,29.0800000,29.0850000,29.0750000,29.0750000
US1.EMC,1,06/09/16,14:44,29.0750000,29.0750000,29.0650000,29.0700000
US1.EMC,1,06/09/16,14:45,29.0800000,29.0800000,29.0700000,29.0700000
US1.EMC,1,06/09/16,14:46,29.0750000,29.0850000,29.0750000,29.0850000
US1.EMC,1,06/09/16,14:47,29.0850000,29.0850000,29.0700000,29.0850000
US1.EMC,1,06/09/16,14:48,29.0800000,29.0850000,29.0800000,29.0850000
US1.EMC,1,06/09/16,14:49,29.0850000,29.0850000,29.0850000,29.0850000
US1.EMC,1,06/09/16,14:50,29.0850000,29.0850000,29.0800000,29.0800000
US1.EMC,1,06/09/16,14:51,29.0800000,29.0800000,29.0750000,29.0750000
US1.EMC,1,06/09/16,14:52,29.0750000,29.0800000,29.0750000,29.0800000
US1.EMC,1,06/09/16,14:53,29.0800000,29.0850000,29.0750000,29.0750000
US1.EMC,1,06/09/16,14:54,29.0700000,29.0700000,29.0700000,29.0700000
US1.EMC,1,06/09/16,14:55,29.0750000,29.0750000,29.0600000,29.0600000
US1.EMC,1,06/09/16,14:56,29.0650000,29.0700000,29.0600000,29.0700000
US1.EMC,1,06/09/16,14:57,29.0700000,29.0750000,29.0650000,29.0700000
US1.EMC,1,06/09/16,14:58,29.0700000,29.0700000,29.0650000,29.0650000
US1.EMC,1,06/09/16,14:59,29.0650000,29.0650000,29.0650000,29.0650000
US1.EMC,1,06/09/16,15:00,29.0650000,29.0700000,29.0650000,29.0700000
US1.EMC,1,06/09/16,15:01,29.0700000,29.0750000,29.0650000,29.0650000
US1.EMC,1,06/09/16,15:02,29.0650000,29.0650000,29.0650000,29.0650000
US1.EMC,1,06/09/16,15:03,29.0650000,29.0700000,29.0650000,29.0700000
US1.EMC,1,06/09/16,15:04,29.0650000,29.0650000,29.0650000,29.0650000
US1.EMC,1,06/09/16,15:05,29.0650000,29.0750000,29.0650000,29.0750000
US1.EMC,1,06/09/16,15:06,29.0700000,29.0750000,29.0600000,29.0650000
US1.EMC,1,06/09/16,15:07,29.0600000,29.0600000,29.0500000,29.0600000
US1.EMC,1,06/09/16,15:08,29.0600000,29.0650000,29.0600000,29.0650000
US1.EMC,1,06/09/16,15:09,29.0650000,29.0650000,29.0650000,29.0650000
US1.EMC,1,06/09/16,15:10,29.0650000,29.0650000,29.0600000,29.0650000
US1.EMC,1,06/09/16,15:11,29.0600000,29.0600000,29.0400000,29.0450000
US1.EMC,1,06/09/16,15:12,29.0450000,29.0450000,29.0300000,29.0400000
US1.EMC,1,06/09/16,15:13,29.0450000,29.0450000,29.0400000,29.0400000
US1.EMC,1,06/09/16,15:14,29.0450000,29.0450000,29.0350000,29.0350000
US1.EMC,1,06/09/16,15:15,29.0300000,29.0350000,29.0300000,29.0350000
US1.EMC,1,06/09/16,15:16,29.0350000,29.0400000,29.0350000,29.0400000
US1.EMC,1,06/09/16,15:17,29.0450000,29.0450000,29.0250000,29.0300000
US1.EMC,1,06/09/16,15:18,29.0300000,29.0350000,29.0300000,29.0350000
US1.EMC,1,06/09/16,15:19,29.0350000,29.0400000,29.0350000,29.0400000
US1.EMC,1,06/09/16,15:20,29.0450000,29.0450000,29.0350000,29.0400000
US1.EMC,1,06/09/16,15:21,29.0350000,29.0450000,29.0300000,29.0450000
US1.EMC,1,06/09/16,15:22,29.0450000,29.0450000,29.0400000,29.0400000
US1.EMC,1,06/09/16,15:23,29.0400000,29.0450000,29.0300000,29.0400000
US1.EMC,1,06/09/16,15:24,29.0350000,29.0450000,29.0350000,29.0400000
US1.EMC,1,06/09/16,15:25,29.0400000,29.0450000,29.0300000,29.0300000
US1.EMC,1,06/09/16,15:26,29.0350000,29.0350000,29.0250000,29.0300000
US1.EMC,1,06/09/16,15:27,29.0300000,29.0400000,29.0250000,29.0350000
US1.EMC,1,06/09/16,15:28,29.0350000,29.0350000,29.0350000,29.0350000
US1.EMC,1,06/09/16,15:29,29.0350000,29.0350000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:30,29.0250000,29.0250000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:31,29.0250000,29.0250000,29.0200000,29.0250000
US1.EMC,1,06/09/16,15:32,29.0250000,29.0250000,29.0150000,29.0200000
US1.EMC,1,06/09/16,15:33,29.0200000,29.0200000,29.0150000,29.0200000
US1.EMC,1,06/09/16,15:34,29.0200000,29.0250000,29.0200000,29.0250000
US1.EMC,1,06/09/16,15:35,29.0250000,29.0250000,29.0200000,29.0250000
US1.EMC,1,06/09/16,15:36,29.0250000,29.0250000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:37,29.0250000,29.0250000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:38,29.0250000,29.0250000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:39,29.0250000,29.0250000,29.0250000,29.0250000
